"","mean","se_mean","sd","2.5%","25%","50%","75%","97.5%","n_eff","Rhat"
"sqrtQ",0.259055123409913,0.00011369242133727,0.0194618240496657,0.224152842920851,0.24553785696229,0.25794437537826,0.27143314772917,0.299942746324831,29302.4579920163,0.999444284717258
"susc_scaling",0.508409563439261,0.00138442109684279,0.133234958579695,0.29236861094299,0.411691808398958,0.493177722926084,0.588072339087635,0.818076633487371,9261.89738333007,1.00067985090415
"betas[1]",0.0503124116551196,0.00153569046678374,0.058650673296151,-0.0640029919202796,0.0106168159940438,0.0493022702401755,0.0898642898971824,0.166653461670272,1458.60812227173,1.01185500380007
"beta_random_walk_steps[1]",-0.0646998380451808,0.00179830050017241,0.254014691199505,-0.564290629389981,-0.237506058498018,-0.0689363024237168,0.106221605713117,0.435741731449687,19952.3079985642,0.99951235184883
"beta_random_walk_steps[2]",-0.151950394396993,0.000162696054086867,0.0273133192708588,-0.205697274314074,-0.170508120397752,-0.152129866672397,-0.133450165413825,-0.0981959583675463,28183.4998132151,0.999856068495755
"beta_random_walk_steps[3]",0.119596010089608,0.000185561324961228,0.0297080071304934,0.0619984473440758,0.0995578487944157,0.119231999516761,0.139679155381664,0.177740213222703,25631.3870784261,0.999700165586094
"beta_random_walk_steps[4]",-0.00787705373239234,0.000201065898690139,0.0320987833820935,-0.0711680451055195,-0.0293914368372612,-0.00780312153822819,0.0138398924911184,0.0552245253280431,25485.9193949406,0.999521183848005
"beta_random_walk_steps[5]",0.0578665485730915,0.000211092153139892,0.0339068754912196,-0.00810014399053993,0.0348482931933603,0.0576914498587684,0.080372831205338,0.12535348275713,25800.6925499021,0.999380129565251
"beta_random_walk_steps[6]",-0.0941043897829804,0.000229669260517179,0.0365992916754253,-0.166053272090543,-0.118434516343579,-0.0938464571458519,-0.069466847188583,-0.0218637784760433,25394.4970922159,0.999589001526499
"beta_random_walk_steps[7]",0.0682376232647,0.000254166189255565,0.0399880434445125,-0.0104179765370121,0.041197016462984,0.0683085545656197,0.0949820882804228,0.146557877330327,24752.8240892753,0.999541370153377
"beta_random_walk_steps[8]",0.346980010468293,0.00025941300108336,0.0398308608353883,0.268942298883777,0.320053950863784,0.347062969783793,0.373408612059674,0.42523051950041,23575.2284181433,0.99948167118751
"beta_random_walk_steps[9]",-0.0313736294548555,0.000232780741371633,0.0380276224752705,-0.105380543537747,-0.0573308059843122,-0.0313927266660107,-0.00562550110948423,0.0431874504284285,26687.2763879466,0.999632148006381
"beta_random_walk_steps[10]",0.0527686734697766,0.000222196735535807,0.0365155825973018,-0.0185573081073451,0.0280353821331513,0.0529662591674085,0.0769818064338036,0.12536457852388,27007.2969748437,0.999506633765375
"beta_random_walk_steps[11]",-0.0345723239645534,0.000210953331217344,0.0349485634582388,-0.103690644740243,-0.0580658201703742,-0.0347148953163227,-0.011122284521975,0.0344673445634022,27446.4312177152,0.999451164801678
"beta_random_walk_steps[12]",-0.00135088636057702,0.000204114083737786,0.0334068106503846,-0.0665734913504513,-0.0238187413914889,-0.00151901053277872,0.0214307836586977,0.0635683300704693,26787.0006018084,0.999549643174037
"beta_random_walk_steps[13]",0.0779074899603574,0.000200962355932568,0.0320282561989112,0.0153770020864567,0.0561386815740155,0.0779900678593146,0.0996846930874832,0.140405473987438,25400.2014366264,0.999654650146978
"beta_random_walk_steps[14]",-0.125333875315952,0.000193953023452375,0.0310818989835212,-0.186178865754961,-0.146232764438132,-0.125223409241561,-0.104488030930712,-0.0640207947356443,25681.5943142595,0.999780708450663
"beta_random_walk_steps[15]",0.0859145674372038,0.000185952873107268,0.0297886434517472,0.0276305390073394,0.0660204320537348,0.0859521634300545,0.105723387145784,0.144785637870023,25662.3052610674,0.999836904246044
"beta_random_walk_steps[16]",0.485420621655068,0.000171703238839542,0.0270164927572405,0.432163846853358,0.467109602830133,0.485485680009635,0.503637929698334,0.538283415923023,24757.1679581893,0.99973286673706
"beta_random_walk_steps[17]",-0.469401086950779,0.000157733031797583,0.0248633369318705,-0.517608559944731,-0.486138542763612,-0.469635360570699,-0.452708523431185,-0.420011862502198,24846.975317728,0.999786466444259
"beta_random_walk_steps[18]",-0.209494345170102,0.000148703522526683,0.024351683047279,-0.256684964100238,-0.226033470551356,-0.209564137586712,-0.192995919921816,-0.16163829236207,26817.3248217588,0.999610476130329
"beta_random_walk_steps[19]",0.513263693008061,0.000150708517447776,0.0241840633918871,0.465531093744718,0.497029851954994,0.51323848406068,0.52958707170502,0.560218459721649,25750.3389432163,0.99959021369286
"beta_random_walk_steps[20]",0.154210920728757,0.0001419900574194,0.0227134405329438,0.109916844348189,0.138887987349114,0.154319821114292,0.169592619546897,0.199004244691862,25588.8034733404,0.99986580559021
"beta_random_walk_steps[21]",-0.223542743593096,0.0001364475249641,0.0217216771020059,-0.265524638900753,-0.237866728353316,-0.223862161685488,-0.208947330816766,-0.180855962966953,25342.8458699776,0.999879469308516
"beta_random_walk_steps[22]",-0.287308299854334,0.000133752933039318,0.0207768634085692,-0.327957249249581,-0.301258953502493,-0.287276443720967,-0.273369308954297,-0.246136182965323,24129.7787939112,0.999837513677407
"beta_random_walk_steps[23]",0.190653144343751,0.0001236438418188,0.0204264040817396,0.149998439562784,0.176981082071925,0.190748675943708,0.204306916252292,0.231197101530751,27292.219553461,0.999707619553894
