"","mean","se_mean","sd","2.5%","25%","50%","75%","97.5%","n_eff","Rhat"
"sqrtQ",0.259038115836953,0.000121060161700528,0.019085715937486,0.224949652914097,0.245709163464654,0.257727701540881,0.271133029276828,0.298953448370889,24855.0368918859,0.999589966515253
"susc_scaling",0.505372166089135,0.00129142457635875,0.13304338595365,0.290501799747808,0.410048816751128,0.489295446162404,0.583226592126493,0.817212895998533,10613.2521998688,1.00085476043432
"betas[1]",-0.000792696842563954,0.0013601645553414,0.0585922505139428,-0.116894049157555,-0.0394513085763222,-0.000617479605478758,0.0387480756866337,0.111314717594007,1855.65592345623,1.00879722634559
"beta_random_walk_steps[1]",-0.064974386675286,0.00181699083802002,0.255313777603886,-0.562921712626936,-0.237348015938766,-0.0650712987645072,0.106073947337543,0.438468587058331,19744.358504276,1.00009121080319
"beta_random_walk_steps[2]",-0.152224306968361,0.000161936594774505,0.0274225647234245,-0.205816736936144,-0.170932291931135,-0.152253292267605,-0.133620963553761,-0.0984179120242491,28676.4994077035,0.99964323211648
"beta_random_walk_steps[3]",0.119232933416033,0.000178218133204219,0.0294111817435396,0.0610207613515826,0.0992958141021395,0.119752416171542,0.13907104143623,0.177082782268281,27234.6105457679,0.999698478576093
"beta_random_walk_steps[4]",-0.00748813188121462,0.00019137224801236,0.0314471417438208,-0.0699010454620106,-0.0285236454832931,-0.00768108706108229,0.0137338022691807,0.0544503222916152,27002.5288930924,0.999692440558535
"beta_random_walk_steps[5]",0.0580655644262293,0.000206873791089308,0.0337224740227219,-0.00852529304758238,0.0354100576276319,0.058075602008572,0.0809090143255065,0.123429153193624,26572.2243849584,0.999544669774355
"beta_random_walk_steps[6]",-0.0938626648894706,0.000231901335212168,0.0370277607925761,-0.165789374610849,-0.119020093452488,-0.0934317338068538,-0.0690472003988165,-0.0217040225896035,25494.6116270853,0.999610304379708
"beta_random_walk_steps[7]",0.0686983566964569,0.000253493240812771,0.0399425773090202,-0.00972638377343416,0.041727251162408,0.0686698291216572,0.0957718579451518,0.147186816035469,24827.8664965078,0.999606665906201
"beta_random_walk_steps[8]",0.346273998123528,0.000249854382850927,0.0400939502494476,0.2671722934276,0.319212866816991,0.346236795277529,0.373699242072816,0.424134327919639,25750.3863921895,0.999576312005414
