"","mean","se_mean","sd","2.5%","25%","50%","75%","97.5%","n_eff","Rhat"
"sqrtQ",0.259486936279396,0.000117066952821857,0.0196008845279207,0.224411741365474,0.245695761329155,0.258524482309793,0.272029761137792,0.300797544132778,28033.8478653028,0.999611041587597
"susc_scaling",0.503793102715694,0.00139966626083503,0.132611019403217,0.292557669555813,0.406798643698643,0.486545880750442,0.58235831109625,0.809291657168323,8976.56622251902,1.00044367493895
"betas[1]",0.0444324572244121,8.20427671275873e-05,0.0141893030720484,0.016814254531238,0.0348086321162902,0.0443471472924421,0.0541521076602835,0.0723061558571466,29911.7298933679,0.999507358166663
"beta_random_walk_steps[1]",-0.0605078723513116,0.00197784781770555,0.254630210724201,-0.553905958550771,-0.235112228951631,-0.0614410267556827,0.113117008964686,0.437596786428894,16574.2587274233,0.999681929622257
"beta_random_walk_steps[2]",-0.152479670879488,0.000166924476252386,0.0274737795554829,-0.20672328450742,-0.171060090124341,-0.152333144851879,-0.133714153079573,-0.0985737618614156,27089.2370721692,0.999430560994094
"beta_random_walk_steps[3]",0.119437133714245,0.000190686401788348,0.0296712385317079,0.0619314114828241,0.099526423735598,0.119351696610873,0.13949533889204,0.177728952282821,24212.0689674525,0.999586186156396
"beta_random_walk_steps[4]",-0.00747237768484128,0.000212989919958323,0.031821322615443,-0.0708240749255678,-0.0286403879305597,-0.00726880285812037,0.0138389793830083,0.0548598113083573,22321.2418242081,0.999632455095098
"beta_random_walk_steps[5]",0.0582432411581478,0.000215228633708178,0.0337757368415365,-0.00803746049021413,0.0355428058752568,0.0583137159709429,0.0809623406214282,0.1236944946289,24626.8897975113,0.999401425666079
"beta_random_walk_steps[6]",-0.0941026503890162,0.000240858038230592,0.0367167020714485,-0.166600062980669,-0.118371291558262,-0.0945034832852562,-0.0692294943410622,-0.0224029044524343,23238.3367914654,0.999702810318766
"beta_random_walk_steps[7]",0.068528582789383,0.000263156289526969,0.0397067246637302,-0.00895218666257787,0.0417423762045446,0.0683572112938046,0.095148924008739,0.146659508119375,22766.7280660628,0.999659067768204
"beta_random_walk_steps[8]",0.346239994635176,0.000252616114507107,0.0398408027993422,0.267960446167653,0.319764805242493,0.346568551955593,0.372563791876391,0.424346138008431,24873.3373419866,0.999681707347526
"beta_random_walk_steps[9]",-0.030982938039606,0.000245542031543338,0.0376366364100378,-0.104664136196658,-0.056310486444754,-0.0310242973072131,-0.00575951787918258,0.0432588991839838,23494.7007380109,0.999722105489705
"beta_random_walk_steps[10]",0.0524651932904596,0.000239377928435476,0.0362856395941002,-0.0188406016460116,0.027954191606022,0.0524617974542548,0.0768638164594371,0.12362722172496,22977.424972322,0.999754865361901
"beta_random_walk_steps[11]",-0.0347899802529961,0.000228171683389541,0.0348098732098204,-0.102428058786199,-0.0588675875773644,-0.0345977195140913,-0.010939996067414,0.033140191272475,23274.5551938709,0.999645817643422
"beta_random_walk_steps[12]",-0.00150311064277105,0.0002164085801307,0.0336588870482143,-0.0674105958775619,-0.0244736318471314,-0.00170041458753451,0.0215462420645064,0.0636947577135227,24190.8178915657,0.999662568541607
"beta_random_walk_steps[13]",0.0784091664657603,0.000206422925288588,0.0321337633946523,0.0156446957920005,0.0566203474106705,0.078258092314152,0.100291446450699,0.141304677614678,24233.0080510584,0.999842855748988
"beta_random_walk_steps[14]",-0.125331791461318,0.000202263621141778,0.0314126238480458,-0.186888410435479,-0.14620495383902,-0.125460705811232,-0.104446386884058,-0.0633465884616699,24119.7538491812,0.999567059828513
